timestamp,base_distance_cm,distance_cm,height_cm,sample_count_raw,sample_count_filtered,raw_samples,filtered_samples,height_deadband_cm
2026-05-20 20:07:13,31.498,26.497,5.001,15,14,"[26.511, 26.531, 26.534, 26.508, 26.412, 26.463, 26.488, 26.438, 26.479, 26.508, 26.507, 27.342, 26.483, 26.526, 26.483]","[26.511, 26.531, 26.534, 26.508, 26.412, 26.463, 26.488, 26.438, 26.479, 26.508, 26.507, 26.483, 26.526, 26.483]",1.2
2026-05-20 20:07:15,31.498,26.468,5.03,15,13,"[26.493, 27.339, 26.476, 26.468, 26.52, 26.474, 26.475, 26.427, 26.443, 26.436, 26.456, 26.426, 27.332, 26.474, 26.419]","[26.493, 26.476, 26.468, 26.52, 26.474, 26.475, 26.427, 26.443, 26.436, 26.456, 26.426, 26.474, 26.419]",1.2
2026-05-20 20:07:16,31.498,26.478,5.02,15,15,"[26.517, 26.526, 26.406, 26.525, 26.44, 26.479, 26.421, 26.478, 26.505, 26.505, 26.474, 26.472, 26.457, 26.488, 26.454]","[26.517, 26.526, 26.406, 26.525, 26.44, 26.479, 26.421, 26.478, 26.505, 26.505, 26.474, 26.472, 26.457, 26.488, 26.454]",1.2
2026-05-20 20:07:17,31.498,26.469,5.029,15,14,"[26.483, 26.47, 25.147, 26.513, 26.469, 26.487, 26.454, 26.491, 26.402, 26.486, 26.448, 26.444, 26.471, 26.422, 26.423]","[26.483, 26.47, 26.513, 26.469, 26.487, 26.454, 26.491, 26.402, 26.486, 26.448, 26.444, 26.471, 26.422, 26.423]",1.2
2026-05-20 20:07:18,31.498,31.497,0.0,15,15,"[31.484, 31.492, 31.521, 31.5, 31.438, 31.494, 31.5, 31.497, 31.488, 31.519, 31.518, 31.535, 31.493, 31.487, 31.497]","[31.484, 31.492, 31.521, 31.5, 31.438, 31.494, 31.5, 31.497, 31.488, 31.519, 31.518, 31.535, 31.493, 31.487, 31.497]",1.2
2026-05-20 20:07:20,31.498,31.492,0.0,15,15,"[31.456, 31.505, 31.552, 31.51, 31.52, 31.501, 31.473, 31.511, 31.459, 31.492, 31.5, 31.456, 31.489, 31.431, 31.488]","[31.456, 31.505, 31.552, 31.51, 31.52, 31.501, 31.473, 31.511, 31.459, 31.492, 31.5, 31.456, 31.489, 31.431, 31.488]",1.2
2026-05-20 20:07:21,31.498,31.481,0.0,15,8,"[31.508, 31.452, 31.434, 31.487, 31.538, 31.514, 31.471, 31.475, 22.935, 22.724, 24.097, 23.848, 24.397, 24.688, 25.029]","[31.508, 31.452, 31.434, 31.487, 31.538, 31.514, 31.471, 31.475]",1.2
2026-05-20 20:07:22,31.498,25.015,6.483,15,15,"[25.028, 25.015, 25.048, 24.993, 25.028, 25.014, 25.023, 25.01, 25.008, 25.055, 24.971, 25.046, 24.985, 24.956, 25.048]","[25.028, 25.015, 25.048, 24.993, 25.028, 25.014, 25.023, 25.01, 25.008, 25.055, 24.971, 25.046, 24.985, 24.956, 25.048]",1.2
2026-05-20 20:07:23,31.498,25.015,6.483,15,15,"[25.008, 25.018, 24.996, 25.021, 24.991, 25.022, 25.0, 25.022, 25.034, 25.002, 25.015, 25.008, 25.02, 25.038, 24.991]","[25.008, 25.018, 24.996, 25.021, 24.991, 25.022, 25.0, 25.022, 25.034, 25.002, 25.015, 25.008, 25.02, 25.038, 24.991]",1.2
2026-05-20 20:07:24,31.498,25.004,6.494,15,15,"[24.976, 25.022, 25.005, 25.014, 24.978, 24.97, 24.997, 24.98, 25.015, 25.004, 24.981, 25.049, 25.025, 25.01, 24.991]","[24.976, 25.022, 25.005, 25.014, 24.978, 24.97, 24.997, 24.98, 25.015, 25.004, 24.981, 25.049, 25.025, 25.01, 24.991]",1.2
2026-05-20 20:07:26,31.498,25.004,6.494,15,15,"[25.061, 25.029, 25.064, 25.045, 24.99, 25.0, 25.005, 24.991, 25.037, 24.999, 24.996, 25.004, 25.0, 25.004, 25.02]","[25.061, 25.029, 25.064, 25.045, 24.99, 25.0, 25.005, 24.991, 25.037, 24.999, 24.996, 25.004, 25.0, 25.004, 25.02]",1.2
2026-05-20 20:07:27,31.498,25.015,6.483,15,15,"[25.015, 25.041, 25.051, 24.964, 25.026, 24.934, 24.998, 24.991, 25.071, 24.888, 25.041, 25.009, 24.998, 25.026, 25.036]","[25.015, 25.041, 25.051, 24.964, 25.026, 24.934, 24.998, 24.991, 25.071, 24.888, 25.041, 25.009, 24.998, 25.026, 25.036]",1.2
2026-05-20 20:07:28,31.498,25.007,6.491,15,15,"[25.026, 24.992, 25.025, 25.02, 25.074, 25.023, 24.987, 24.999, 24.998, 24.958, 25.03, 24.957, 25.007, 24.997, 25.028]","[25.026, 24.992, 25.025, 25.02, 25.074, 25.023, 24.987, 24.999, 24.998, 24.958, 25.03, 24.957, 25.007, 24.997, 25.028]",1.2
2026-05-20 20:07:29,31.498,25.03,6.468,15,14,"[24.99, 25.039, 25.051, 25.021, 25.017, 25.039, 25.132, 24.995, 25.029, 24.956, 25.04, 25.031, 23.151, 24.993, 25.073]","[24.99, 25.039, 25.051, 25.021, 25.017, 25.039, 25.132, 24.995, 25.029, 24.956, 25.04, 25.031, 24.993, 25.073]",1.2
2026-05-20 20:07:31,31.498,24.878,6.62,15,10,"[25.865, 24.995, 25.065, 26.756, 26.747, 26.728, 25.918, 25.004, 26.762, 26.725, 24.704, 24.705, 24.677, 24.725, 24.762]","[25.865, 24.995, 25.065, 25.918, 25.004, 24.704, 24.705, 24.677, 24.725, 24.762]",1.2
2026-05-20 20:07:32,31.498,25.017,6.481,15,15,"[25.077, 25.085, 25.04, 25.017, 24.998, 25.006, 25.015, 25.019, 25.015, 25.023, 24.998, 25.049, 24.961, 25.003, 25.039]","[25.077, 25.085, 25.04, 25.017, 24.998, 25.006, 25.015, 25.019, 25.015, 25.023, 24.998, 25.049, 24.961, 25.003, 25.039]",1.2
2026-05-20 20:07:33,31.498,25.021,6.477,15,14,"[25.063, 25.019, 25.035, 24.996, 23.216, 25.043, 25.066, 25.003, 24.966, 25.004, 25.0, 24.998, 25.049, 25.026, 25.023]","[25.063, 25.019, 25.035, 24.996, 25.043, 25.066, 25.003, 24.966, 25.004, 25.0, 24.998, 25.049, 25.026, 25.023]",1.2
2026-05-20 20:07:34,31.498,31.479,0.0,15,10,"[23.88, 23.296, 24.078, 30.734, 30.67, 31.474, 31.482, 31.487, 31.45, 31.502, 31.448, 31.477, 31.451, 31.512, 31.495]","[31.474, 31.482, 31.487, 31.45, 31.502, 31.448, 31.477, 31.451, 31.512, 31.495]",1.2
2026-05-20 20:07:36,31.498,31.482,0.0,15,9,"[31.545, 31.54, 31.482, 31.444, 31.498, 31.431, 31.475, 31.486, 31.457, 30.682, 30.718, 22.667, 22.636, 20.129, 18.53]","[31.545, 31.54, 31.482, 31.444, 31.498, 31.431, 31.475, 31.486, 31.457]",1.2
2026-05-20 20:07:37,31.498,27.602,3.896,15,13,"[27.638, 26.779, 27.003, 27.663, 27.602, 27.592, 27.687, 27.273, 27.613, 27.601, 27.608, 27.587, 27.598, 27.569, 27.633]","[27.638, 27.663, 27.602, 27.592, 27.687, 27.273, 27.613, 27.601, 27.608, 27.587, 27.598, 27.569, 27.633]",1.2
2026-05-20 20:07:38,31.498,26.763,4.735,15,12,"[26.781, 26.749, 26.734, 26.765, 26.743, 26.792, 27.655, 27.62, 27.628, 26.801, 26.811, 26.767, 26.743, 26.762, 26.745]","[26.781, 26.749, 26.734, 26.765, 26.743, 26.792, 26.801, 26.811, 26.767, 26.743, 26.762, 26.745]",1.2
2026-05-20 20:07:39,31.498,26.755,4.743,15,11,"[26.739, 26.776, 26.755, 26.773, 27.625, 26.801, 27.585, 26.716, 26.709, 27.638, 26.732, 26.739, 26.788, 26.757, 27.64]","[26.739, 26.776, 26.755, 26.773, 26.801, 26.716, 26.709, 26.732, 26.739, 26.788, 26.757]",1.2
2026-05-20 20:07:41,31.498,26.755,4.743,15,14,"[26.754, 26.748, 26.753, 26.726, 26.811, 26.756, 26.753, 26.809, 26.77, 27.64, 26.809, 26.773, 26.698, 26.712, 26.76]","[26.754, 26.748, 26.753, 26.726, 26.811, 26.756, 26.753, 26.809, 26.77, 26.809, 26.773, 26.698, 26.712, 26.76]",1.2
2026-05-20 20:07:42,31.498,26.775,4.723,15,13,"[27.671, 26.769, 27.667, 26.705, 26.743, 26.791, 26.781, 26.788, 26.811, 26.816, 26.742, 26.755, 26.785, 26.775, 26.747]","[26.769, 26.705, 26.743, 26.791, 26.781, 26.788, 26.811, 26.816, 26.742, 26.755, 26.785, 26.775, 26.747]",1.2
2026-05-20 20:07:43,31.498,26.765,4.733,15,13,"[26.741, 26.752, 26.797, 26.776, 26.766, 26.768, 26.729, 26.779, 26.769, 26.765, 27.617, 26.708, 27.616, 26.731, 26.73]","[26.741, 26.752, 26.797, 26.776, 26.766, 26.768, 26.729, 26.779, 26.769, 26.765, 26.708, 26.731, 26.73]",1.2
2026-05-20 20:07:44,31.498,26.477,5.021,15,9,"[26.694, 25.891, 26.728, 26.729, 26.521, 27.296, 27.363, 26.441, 26.441, 22.758, 26.477, 27.356, 27.339, 26.456, 26.419]","[26.694, 26.728, 26.729, 26.521, 26.441, 26.441, 26.477, 26.456, 26.419]",1.2
2026-05-20 20:07:45,31.498,26.487,5.011,15,9,"[26.442, 26.46, 26.319, 26.462, 26.508, 26.489, 27.386, 26.499, 27.353, 26.487, 27.294, 27.355, 26.502, 27.367, 27.401]","[26.442, 26.46, 26.319, 26.462, 26.508, 26.489, 26.499, 26.487, 26.502]",1.2
2026-05-20 20:07:47,31.498,26.464,5.034,15,14,"[27.311, 26.472, 26.42, 26.463, 26.445, 26.437, 26.432, 26.44, 26.466, 26.501, 26.432, 26.482, 26.475, 26.469, 26.479]","[26.472, 26.42, 26.463, 26.445, 26.437, 26.432, 26.44, 26.466, 26.501, 26.432, 26.482, 26.475, 26.469, 26.479]",1.2
2026-05-20 20:07:48,31.498,26.47,5.028,15,14,"[26.494, 26.47, 27.313, 26.497, 26.474, 26.48, 26.461, 26.47, 26.481, 26.467, 26.346, 26.43, 26.46, 26.46, 26.49]","[26.494, 26.47, 26.497, 26.474, 26.48, 26.461, 26.47, 26.481, 26.467, 26.346, 26.43, 26.46, 26.46, 26.49]",1.2
2026-05-20 20:07:49,31.498,26.465,5.033,15,14,"[26.44, 26.485, 26.482, 26.44, 26.436, 26.436, 26.427, 26.44, 26.514, 26.475, 26.478, 26.474, 26.456, 27.354, 26.512]","[26.44, 26.485, 26.482, 26.44, 26.436, 26.436, 26.427, 26.44, 26.514, 26.475, 26.478, 26.474, 26.456, 26.512]",1.2
2026-05-20 20:07:50,31.498,26.492,5.006,15,9,"[26.443, 26.449, 26.439, 26.493, 26.492, 26.512, 26.526, 27.402, 26.405, 27.322, 27.339, 27.385, 26.517, 27.338, 27.343]","[26.443, 26.449, 26.439, 26.493, 26.492, 26.512, 26.526, 26.405, 26.517]",1.2
2026-05-20 20:07:52,31.498,26.461,5.037,15,15,"[26.469, 26.447, 26.484, 26.49, 26.449, 26.413, 26.46, 26.503, 26.457, 26.504, 26.524, 26.45, 26.469, 26.461, 26.448]","[26.469, 26.447, 26.484, 26.49, 26.449, 26.413, 26.46, 26.503, 26.457, 26.504, 26.524, 26.45, 26.469, 26.461, 26.448]",1.2
2026-05-20 20:07:53,31.498,26.469,5.03,15,15,"[26.472, 26.479, 26.496, 26.427, 26.484, 26.45, 26.439, 26.407, 26.469, 26.464, 26.421, 26.462, 26.494, 26.48, 26.48]","[26.472, 26.479, 26.496, 26.427, 26.484, 26.45, 26.439, 26.407, 26.469, 26.464, 26.421, 26.462, 26.494, 26.48, 26.48]",1.2
2026-05-20 20:07:54,31.498,26.463,5.036,15,15,"[26.47, 26.49, 26.457, 26.482, 26.469, 26.463, 26.457, 26.411, 26.444, 26.45, 26.519, 26.456, 26.491, 26.413, 26.482]","[26.47, 26.49, 26.457, 26.482, 26.469, 26.463, 26.457, 26.411, 26.444, 26.45, 26.519, 26.456, 26.491, 26.413, 26.482]",1.2
2026-05-20 20:07:55,31.498,26.473,5.025,15,15,"[26.41, 26.46, 26.437, 26.453, 26.477, 26.494, 26.49, 26.451, 26.449, 26.497, 26.481, 26.524, 26.422, 26.474, 26.473]","[26.41, 26.46, 26.437, 26.453, 26.477, 26.494, 26.49, 26.451, 26.449, 26.497, 26.481, 26.524, 26.422, 26.474, 26.473]",1.2
2026-05-20 20:07:57,31.498,26.486,5.012,15,15,"[26.491, 26.47, 26.445, 26.503, 26.486, 26.518, 26.45, 26.482, 26.493, 26.502, 26.458, 26.526, 26.511, 26.464, 26.484]","[26.491, 26.47, 26.445, 26.503, 26.486, 26.518, 26.45, 26.482, 26.493, 26.502, 26.458, 26.526, 26.511, 26.464, 26.484]",1.2
2026-05-20 20:07:58,31.498,26.491,5.007,15,14,"[26.487, 39.577, 26.49, 26.48, 26.508, 26.421, 26.532, 26.437, 26.517, 26.491, 26.454, 26.52, 26.435, 26.527, 26.527]","[26.487, 26.49, 26.48, 26.508, 26.421, 26.532, 26.437, 26.517, 26.491, 26.454, 26.52, 26.435, 26.527, 26.527]",1.2
2026-05-20 20:07:59,31.498,26.473,5.025,15,15,"[26.423, 26.456, 26.521, 26.482, 26.565, 26.488, 26.45, 26.473, 26.542, 26.42, 26.435, 26.469, 26.473, 26.475, 26.516]","[26.423, 26.456, 26.521, 26.482, 26.565, 26.488, 26.45, 26.473, 26.542, 26.42, 26.435, 26.469, 26.473, 26.475, 26.516]",1.2
2026-05-20 20:08:00,31.498,26.486,5.012,15,15,"[26.522, 26.499, 26.462, 26.417, 26.486, 26.498, 26.419, 26.457, 26.434, 26.463, 26.496, 26.507, 26.515, 26.531, 26.436]","[26.522, 26.499, 26.462, 26.417, 26.486, 26.498, 26.419, 26.457, 26.434, 26.463, 26.496, 26.507, 26.515, 26.531, 26.436]",1.2
2026-05-20 20:08:02,31.498,31.492,0.0,15,15,"[31.492, 31.564, 31.512, 31.486, 31.526, 31.495, 31.504, 31.497, 31.477, 31.439, 31.462, 31.472, 31.451, 31.469, 31.507]","[31.492, 31.564, 31.512, 31.486, 31.526, 31.495, 31.504, 31.497, 31.477, 31.439, 31.462, 31.472, 31.451, 31.469, 31.507]",1.2
2026-05-20 20:08:03,31.498,31.472,0.0,15,15,"[31.471, 31.465, 31.456, 31.452, 31.499, 31.522, 31.47, 31.478, 31.472, 31.449, 31.501, 31.442, 31.473, 31.537, 31.491]","[31.471, 31.465, 31.456, 31.452, 31.499, 31.522, 31.47, 31.478, 31.472, 31.449, 31.501, 31.442, 31.473, 31.537, 31.491]",1.2
2026-05-20 20:08:04,31.498,31.479,0.0,15,15,"[31.555, 31.448, 31.482, 31.502, 31.456, 31.462, 31.471, 31.437, 31.439, 31.494, 31.496, 31.5, 31.431, 31.484, 31.479]","[31.555, 31.448, 31.482, 31.502, 31.456, 31.462, 31.471, 31.437, 31.439, 31.494, 31.496, 31.5, 31.431, 31.484, 31.479]",1.2
2026-05-20 20:08:05,31.498,31.487,0.0,15,13,"[30.747, 31.473, 30.674, 31.481, 31.461, 31.459, 31.487, 31.526, 31.441, 31.512, 31.52, 31.488, 31.506, 31.498, 31.44]","[31.473, 31.481, 31.461, 31.459, 31.487, 31.526, 31.441, 31.512, 31.52, 31.488, 31.506, 31.498, 31.44]",1.2
2026-05-20 20:08:06,31.498,31.49,0.0,15,15,"[31.428, 31.446, 31.46, 31.501, 31.509, 31.506, 31.524, 31.484, 31.434, 31.457, 31.501, 31.49, 31.467, 31.504, 31.543]","[31.428, 31.446, 31.46, 31.501, 31.509, 31.506, 31.524, 31.484, 31.434, 31.457, 31.501, 31.49, 31.467, 31.504, 31.543]",1.2
2026-05-20 20:08:08,31.498,31.497,0.0,15,15,"[31.497, 31.454, 31.546, 31.487, 31.491, 31.511, 31.52, 31.505, 31.482, 31.467, 31.461, 31.458, 31.544, 31.504, 31.518]","[31.497, 31.454, 31.546, 31.487, 31.491, 31.511, 31.52, 31.505, 31.482, 31.467, 31.461, 31.458, 31.544, 31.504, 31.518]",1.2
2026-05-20 20:08:09,31.498,31.485,0.0,15,15,"[31.443, 31.537, 31.504, 31.516, 31.501, 31.53, 31.472, 31.434, 31.476, 31.485, 31.475, 31.459, 31.477, 31.541, 31.506]","[31.443, 31.537, 31.504, 31.516, 31.501, 31.53, 31.472, 31.434, 31.476, 31.485, 31.475, 31.459, 31.477, 31.541, 31.506]",1.2
2026-05-20 20:08:10,31.498,31.489,0.0,15,15,"[31.466, 31.506, 31.479, 31.487, 31.489, 31.5, 31.506, 31.505, 31.541, 31.46, 31.502, 31.503, 31.466, 31.474, 31.485]","[31.466, 31.506, 31.479, 31.487, 31.489, 31.5, 31.506, 31.505, 31.541, 31.46, 31.502, 31.503, 31.466, 31.474, 31.485]",1.2
2026-05-20 20:08:11,31.498,31.486,0.0,15,15,"[31.45, 31.563, 31.448, 31.481, 31.519, 31.499, 31.496, 31.513, 31.529, 31.474, 31.486, 31.448, 31.477, 31.474, 31.531]","[31.45, 31.563, 31.448, 31.481, 31.519, 31.499, 31.496, 31.513, 31.529, 31.474, 31.486, 31.448, 31.477, 31.474, 31.531]",1.2
2026-05-20 20:08:13,31.498,31.494,0.0,15,14,"[31.501, 31.483, 31.48, 31.502, 31.489, 37.641, 31.488, 31.47, 31.44, 31.502, 31.541, 31.496, 31.529, 31.492, 31.548]","[31.501, 31.483, 31.48, 31.502, 31.489, 31.488, 31.47, 31.44, 31.502, 31.541, 31.496, 31.529, 31.492, 31.548]",1.2
2026-05-20 20:08:14,31.498,31.514,0.0,15,15,"[31.499, 31.539, 31.514, 31.525, 31.534, 31.538, 31.492, 31.481, 31.527, 31.53, 31.464, 31.497, 31.499, 31.516, 31.466]","[31.499, 31.539, 31.514, 31.525, 31.534, 31.538, 31.492, 31.481, 31.527, 31.53, 31.464, 31.497, 31.499, 31.516, 31.466]",1.2
2026-05-20 20:08:15,31.498,31.489,0.0,15,15,"[31.458, 31.492, 31.489, 31.495, 31.515, 31.426, 31.497, 31.473, 31.491, 31.423, 31.464, 31.433, 31.489, 31.52, 31.488]","[31.458, 31.492, 31.489, 31.495, 31.515, 31.426, 31.497, 31.473, 31.491, 31.423, 31.464, 31.433, 31.489, 31.52, 31.488]",1.2
2026-05-20 20:08:16,31.498,31.488,0.0,15,15,"[31.441, 31.444, 31.466, 31.531, 31.554, 31.465, 31.518, 31.48, 31.545, 31.476, 31.488, 31.505, 31.508, 31.472, 31.555]","[31.441, 31.444, 31.466, 31.531, 31.554, 31.465, 31.518, 31.48, 31.545, 31.476, 31.488, 31.505, 31.508, 31.472, 31.555]",1.2
2026-05-20 20:08:18,31.498,31.475,0.0,15,15,"[31.523, 31.567, 31.494, 31.481, 31.467, 31.469, 31.453, 31.462, 31.461, 31.498, 31.462, 31.506, 31.47, 31.475, 31.49]","[31.523, 31.567, 31.494, 31.481, 31.467, 31.469, 31.453, 31.462, 31.461, 31.498, 31.462, 31.506, 31.47, 31.475, 31.49]",1.2
2026-05-20 20:08:19,31.498,31.504,0.0,15,15,"[31.554, 31.526, 31.515, 31.459, 31.536, 31.446, 31.519, 31.504, 31.451, 31.548, 31.482, 31.462, 31.527, 31.459, 31.441]","[31.554, 31.526, 31.515, 31.459, 31.536, 31.446, 31.519, 31.504, 31.451, 31.548, 31.482, 31.462, 31.527, 31.459, 31.441]",1.2
2026-05-20 20:08:20,31.498,31.519,0.0,15,11,"[31.494, 31.489, 31.52, 31.55, 31.536, 31.514, 31.549, 31.491, 31.493, 31.519, 31.554, 31.966, 24.148, 25.93, 24.17]","[31.494, 31.489, 31.52, 31.55, 31.536, 31.514, 31.549, 31.491, 31.493, 31.519, 31.554]",1.2
2026-05-20 20:08:21,31.498,25.014,6.484,15,15,"[25.016, 25.005, 25.034, 24.974, 25.024, 24.989, 25.052, 25.04, 25.014, 24.989, 24.986, 24.978, 25.0, 25.034, 25.037]","[25.016, 25.005, 25.034, 24.974, 25.024, 24.989, 25.052, 25.04, 25.014, 24.989, 24.986, 24.978, 25.0, 25.034, 25.037]",1.2
2026-05-20 20:08:23,31.498,25.006,6.492,15,15,"[24.981, 24.964, 25.05, 25.019, 25.002, 25.055, 24.975, 24.997, 25.031, 25.021, 25.002, 25.0, 25.006, 25.007, 25.038]","[24.981, 24.964, 25.05, 25.019, 25.002, 25.055, 24.975, 24.997, 25.031, 25.021, 25.002, 25.0, 25.006, 25.007, 25.038]",1.2
2026-05-20 20:08:24,31.498,24.991,6.507,15,15,"[25.051, 25.019, 24.957, 25.044, 24.993, 25.04, 24.964, 24.978, 24.988, 25.014, 25.035, 24.983, 24.969, 24.991, 24.987]","[25.051, 25.019, 24.957, 25.044, 24.993, 25.04, 24.964, 24.978, 24.988, 25.014, 25.035, 24.983, 24.969, 24.991, 24.987]",1.2
2026-05-20 20:08:25,31.498,25.0,6.498,15,14,"[25.071, 24.996, 24.981, 25.008, 25.001, 24.965, 25.039, 24.999, 24.968, 25.729, 24.957, 25.056, 24.998, 25.036, 25.001]","[25.071, 24.996, 24.981, 25.008, 25.001, 24.965, 25.039, 24.999, 24.968, 24.957, 25.056, 24.998, 25.036, 25.001]",1.2
2026-05-20 20:08:26,31.498,25.0,6.498,15,15,"[25.038, 24.974, 25.027, 25.008, 24.986, 25.034, 24.973, 25.074, 24.953, 25.0, 25.03, 24.956, 25.039, 24.952, 24.962]","[25.038, 24.974, 25.027, 25.008, 24.986, 25.034, 24.973, 25.074, 24.953, 25.0, 25.03, 24.956, 25.039, 24.952, 24.962]",1.2
2026-05-20 20:08:28,31.498,25.011,6.487,15,15,"[25.039, 25.035, 25.034, 25.038, 25.011, 25.035, 25.005, 24.962, 24.993, 25.045, 24.982, 25.011, 24.99, 24.993, 25.004]","[25.039, 25.035, 25.034, 25.038, 25.011, 25.035, 25.005, 24.962, 24.993, 25.045, 24.982, 25.011, 24.99, 24.993, 25.004]",1.2
2026-05-20 20:08:29,31.498,25.02,6.478,15,15,"[25.021, 25.02, 25.02, 25.074, 25.001, 25.027, 25.021, 25.013, 25.019, 24.972, 25.04, 24.98, 25.023, 25.01, 25.004]","[25.021, 25.02, 25.02, 25.074, 25.001, 25.027, 25.021, 25.013, 25.019, 24.972, 25.04, 24.98, 25.023, 25.01, 25.004]",1.2
2026-05-20 20:08:30,31.498,25.019,6.479,15,15,"[25.041, 24.971, 24.991, 25.042, 25.023, 25.027, 25.011, 25.015, 24.998, 25.013, 25.027, 25.019, 25.019, 24.971, 25.046]","[25.041, 24.971, 24.991, 25.042, 25.023, 25.027, 25.011, 25.015, 24.998, 25.013, 25.027, 25.019, 25.019, 24.971, 25.046]",1.2
2026-05-20 20:08:31,31.498,24.999,6.499,15,12,"[25.031, 24.998, 24.99, 24.968, 25.037, 24.989, 25.001, 25.021, 25.015, 24.952, 24.978, 25.889, 25.923, 25.887, 25.003]","[25.031, 24.998, 24.99, 24.968, 25.037, 24.989, 25.001, 25.021, 25.015, 24.952, 24.978, 25.003]",1.2
2026-05-20 20:08:32,31.498,25.004,6.494,15,15,"[25.028, 25.002, 25.004, 24.998, 25.059, 25.036, 25.02, 24.962, 25.006, 24.997, 24.981, 25.024, 24.959, 25.028, 24.99]","[25.028, 25.002, 25.004, 24.998, 25.059, 25.036, 25.02, 24.962, 25.006, 24.997, 24.981, 25.024, 24.959, 25.028, 24.99]",1.2
2026-05-20 20:08:34,31.498,25.011,6.488,15,15,"[25.034, 25.037, 24.985, 25.037, 25.017, 24.992, 25.04, 25.011, 24.995, 25.031, 24.956, 25.032, 24.99, 24.971, 24.994]","[25.034, 25.037, 24.985, 25.037, 25.017, 24.992, 25.04, 25.011, 24.995, 25.031, 24.956, 25.032, 24.99, 24.971, 24.994]",1.2
2026-05-20 20:08:35,31.498,31.096,0.0,15,12,"[25.874, 25.38, 21.367, 32.039, 31.513, 31.983, 30.7, 30.695, 30.724, 30.686, 30.699, 31.476, 31.468, 31.522, 30.657]","[32.039, 31.513, 31.983, 30.7, 30.695, 30.724, 30.686, 30.699, 31.476, 31.468, 31.522, 30.657]",1.2
2026-05-20 20:08:36,31.498,30.7,0.0,15,13,"[30.667, 30.681, 30.711, 31.505, 30.718, 30.735, 30.701, 30.68, 30.689, 30.708, 30.677, 30.7, 30.676, 30.71, 31.441]","[30.667, 30.681, 30.711, 30.718, 30.735, 30.701, 30.68, 30.689, 30.708, 30.677, 30.7, 30.676, 30.71]",1.2
2026-05-20 20:08:37,31.498,30.706,0.0,15,8,"[31.472, 31.537, 30.734, 30.697, 30.72, 31.464, 31.473, 30.649, 30.734, 31.53, 31.46, 30.714, 31.498, 30.693, 30.676]","[30.734, 30.697, 30.72, 30.649, 30.734, 30.714, 30.693, 30.676]",1.2
2026-05-20 20:08:39,31.498,31.515,0.0,15,9,"[30.63, 30.728, 31.521, 30.66, 30.734, 31.492, 31.537, 31.518, 30.655, 31.536, 30.743, 31.497, 31.515, 31.489, 31.446]","[31.521, 31.492, 31.537, 31.518, 31.536, 31.497, 31.515, 31.489, 31.446]",1.2
2026-05-20 20:08:40,31.498,30.703,0.0,15,12,"[30.685, 30.738, 31.505, 31.971, 30.702, 30.69, 30.672, 30.761, 30.755, 31.928, 30.703, 30.726, 30.719, 30.666, 30.702]","[30.685, 30.738, 30.702, 30.69, 30.672, 30.761, 30.755, 30.703, 30.726, 30.719, 30.666, 30.702]",1.2
2026-05-20 20:08:41,31.498,30.723,0.0,15,13,"[31.474, 30.728, 30.733, 30.683, 30.692, 30.723, 30.734, 30.7, 30.736, 30.751, 30.681, 30.706, 30.796, 30.702, 31.526]","[30.728, 30.733, 30.683, 30.692, 30.723, 30.734, 30.7, 30.736, 30.751, 30.681, 30.706, 30.796, 30.702]",1.2
2026-05-20 20:08:42,31.498,30.712,0.0,15,10,"[30.734, 31.523, 31.518, 31.468, 31.46, 30.704, 30.715, 30.698, 30.721, 30.71, 30.673, 30.717, 32.046, 30.656, 30.753]","[30.734, 30.704, 30.715, 30.698, 30.721, 30.71, 30.673, 30.717, 30.656, 30.753]",1.2
2026-05-20 20:08:44,31.498,30.708,0.0,15,14,"[31.517, 30.725, 30.723, 30.681, 30.733, 30.691, 30.719, 30.697, 30.737, 30.701, 30.701, 30.707, 30.714, 30.71, 30.671]","[30.725, 30.723, 30.681, 30.733, 30.691, 30.719, 30.697, 30.737, 30.701, 30.701, 30.707, 30.714, 30.71, 30.671]",1.2
2026-05-20 20:08:45,31.498,31.489,0.0,15,9,"[31.489, 31.487, 31.508, 31.505, 31.472, 31.513, 31.473, 31.48, 31.517, 30.753, 30.7, 30.667, 30.685, 30.715, 30.714]","[31.489, 31.487, 31.508, 31.505, 31.472, 31.513, 31.473, 31.48, 31.517]",1.2
2026-05-20 20:08:46,31.498,30.715,0.0,15,12,"[30.662, 30.716, 31.478, 31.453, 30.706, 31.492, 30.72, 30.693, 30.702, 30.673, 30.728, 30.732, 30.715, 30.759, 30.745]","[30.662, 30.716, 30.706, 30.72, 30.693, 30.702, 30.673, 30.728, 30.732, 30.715, 30.759, 30.745]",1.2
2026-05-20 20:08:47,31.498,30.71,0.0,15,11,"[30.742, 30.692, 30.764, 30.702, 30.71, 31.486, 30.661, 30.761, 30.726, 31.51, 30.653, 31.501, 30.737, 30.653, 32.003]","[30.742, 30.692, 30.764, 30.702, 30.71, 30.661, 30.761, 30.726, 30.653, 30.737, 30.653]",1.2
2026-05-20 20:08:49,31.498,31.51,0.0,15,14,"[31.496, 30.673, 31.524, 31.516, 31.522, 31.489, 31.558, 31.521, 31.548, 31.469, 31.487, 31.505, 31.47, 31.498, 31.54]","[31.496, 31.524, 31.516, 31.522, 31.489, 31.558, 31.521, 31.548, 31.469, 31.487, 31.505, 31.47, 31.498, 31.54]",1.2
